Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
6/21/2021,0.27397844,0.403155511,0.642513333,0.884318411,0.158501768,0.280931888,0.368719231,0.900085841
6/22/2021,0.307350509,0.48889575,0.727886667,0.874645178,0.159075968,0.17615437,0.289219231,0.845598342
6/23/2021,0.380150721,0.965264942,0.936566667,0.959720443,0.156688118,0.232571962,0.356526923,0.888161343
6/24/2021,0.342048321,0.69019774,0.806873333,0.895128947,0.110307754,0.179950664,0.307634615,0.848440315
6/25/2021,0.440507744,1.019872239,0.97816,0.914015645,-0.003815385,-0.050727191,-0.020061538,0.652873587
6/28/2021,0.337564894,0.804293561,0.84566,0.906487628,0.180766442,0.306129296,0.429407692,0.857258629
6/29/2021,0.387776945,0.659500007,0.85214,0.937797815,0.151858218,0.189063715,0.291069231,0.870404253
6/30/2021,0.320734059,0.630491861,0.80972,0.835841697,0.199777933,0.296111139,0.412776923,0.860239437
7/1/2021,0.264409059,0.434447918,0.654426667,0.846685163,0.0968645,0.191725413,0.241292308,0.889220073
7/2/2021,0.112555938,0.119465038,0.359753333,0.842296942,0.096995491,-0.027257619,0.176596154,0.747385009
7/5/2021,0.197365569,0.010560121,0.415433333,0.797384405,0.135241886,0.251498998,0.303457692,0.904325238
7/6/2021,0.306607722,0.651109327,0.770813333,0.90007212,0.128324277,0.304088168,0.3444,0.892030294
7/7/2021,0.37513721,0.665975725,0.766953333,0.90258403,0.047628548,0.102171812,0.232365385,0.844092096
7/8/2021,0.295794658,0.550179536,0.717726667,0.931079541,0.126952375,0.302006137,0.391673077,0.905738828
7/9/2021,0.399758036,0.990487366,0.913253333,0.944301792,0.098064583,0.032748704,0.223157692,0.763602011
7/12/2021,0.425342458,1.02508488,0.967153333,0.945801697,0.13031253,0.264527553,0.320730769,0.863246113
7/13/2021,0.282366353,0.256752121,0.646513333,0.825735416,0.106368515,0.286995519,0.315288462,0.930322863
7/14/2021,0.328721449,0.712774784,0.799733333,0.885472482,0.127184018,0.164935158,0.214580769,0.873279214
7/15/2021,0.346011026,0.601424363,0.776933333,0.87318755,0.074676991,0.201183052,0.277042308,0.824122
7/16/2021,0.352112252,0.524590515,0.7481,0.902880851,0.024484776,-0.075390057,0.033357692,0.732752387
7/19/2021,0.251312857,0.22964124,0.554546667,0.850863353,0.090645093,0.193879613,0.308596154,0.88335714
7/20/2021,0.313927714,0.508869068,0.740746667,0.918973917,0.178367411,0.235333941,0.312880769,0.888080789
7/21/2021,0.338493084,0.518437541,0.785753333,0.903977118,0.114561853,0.201221936,0.304992308,0.905782798
7/22/2021,0.221857235,0.415863874,0.589026667,0.888908205,0.083127558,0.160962158,0.200053846,0.83271066
7/23/2021,0.370145851,0.808515726,0.846073333,0.896535832,0.056926215,-0.020950597,0.138088462,0.756244068
7/26/2021,0.316484014,0.785027646,0.882786667,0.955836783,0.139009803,0.196229529,0.308338462,0.887278103
7/27/2021,0.267017193,0.46889599,0.693,0.892927126,0.118261762,0.25364518,0.369569231,0.873653611
7/28/2021,0.365866907,0.635818537,0.755306667,0.957133814,0.119159022,0.147041425,0.291119231,0.840695592
7/29/2021,0.379091759,0.786507521,0.888513333,0.911021374,0.116914257,0.248421209,0.370123077,0.881967785
7/30/2021,0.32796653,0.751276223,0.797633333,0.907866148,0.050394402,-0.015583462,0.143788462,0.769976588
8/2/2021,0.291844646,0.480118509,0.72942,0.854799783,0.165307596,0.318622901,0.3478,0.914794594
8/3/2021,0.356344068,0.671090625,0.854746667,0.850661719,0.026525188,0.143771514,0.2517,0.85553771
8/4/2021,0.383207717,0.779373129,0.877713333,0.966391057,0.164402396,0.332890341,0.482238462,0.82272202
8/5/2021,0.222472159,0.144055486,0.530426667,0.830065179,0.109104751,0.26511023,0.29385,0.887870096
8/6/2021,0.099707232,-0.068393744,0.246613333,0.85139093,0.106017579,0.057013147,0.242723077,0.778845815
8/9/2021,0.340040791,0.746937763,0.81666,0.909838112,0.135001402,0.280611397,0.409323077,0.855903974
8/10/2021,0.381065133,0.785710816,0.880493333,0.914927423,0.067189135,0.125804328,0.226538462,0.859395678
8/11/2021,0.197029899,0.093617097,0.479273333,0.818149636,0.084827158,0.13331148,0.244892308,0.848066889
8/12/2021,0.268673476,0.385871214,0.646506667,0.894756216,0.151221768,0.29031016,0.399480769,0.872466601
8/13/2021,0.19348491,0.230136381,0.473373333,0.850537318,0.067184888,-0.005193501,0.127046154,0.747042865
8/16/2021,0.358093588,0.619660922,0.81642,0.900321482,0.038889498,0.098893703,0.179676923,0.891946589
8/17/2021,0.365449807,0.550742671,0.74626,0.934443335,0.051548128,0.231000462,0.221130769,0.921912189
8/18/2021,0.349573511,0.751488303,0.822833333,0.922610946,0.12820833,0.203870871,0.311969231,0.896273361
8/19/2021,0.358905346,0.922534364,0.84756,0.963801277,0.107888556,0.128716528,0.236088462,0.829388467
8/20/2021,0.291089138,0.452472227,0.636113333,0.907955575,0.060065919,0.015063327,0.147703846,0.775602295
8/23/2021,0.420918066,0.950597955,0.940593333,0.957668946,0.150401857,0.153887865,0.270003846,0.837150067
8/24/2021,0.359349174,0.530057946,0.780453333,0.886753843,0.106165751,0.153098681,0.267965385,0.861625632
8/25/2021,0.184386182,0.018164221,0.399513333,0.785487449,0.167545962,0.207374394,0.315,0.854054873
8/26/2021,0.233424455,0.267027064,0.622753333,0.81348802,0.168772669,0.294176047,0.396892308,0.889874188
8/27/2021,0.234649329,0.118549168,0.542386667,0.78833099,0.040606122,-0.04538629,0.07515,0.729914865
8/30/2021,0.332730152,0.510809675,0.698866667,0.887413007,0.087723033,0.189012879,0.217434615,0.864376611
8/31/2021,0.337018035,0.509896498,0.787953333,0.8722534,0.076881839,0.076675859,0.196823077,0.892392805
9/1/2021,0.350847366,0.502596806,0.77094,0.851111668,0.112979093,0.124033755,0.238146154,0.836500067
9/2/2021,0.311747155,0.497957455,0.74012,0.911786042,0.179736802,0.296441255,0.384503846,0.909992225
9/3/2021,0.231335545,0.112461129,0.515755,0.79215371,0.076776944,-0.045358989,0.0993,0.743948749
9/6/2021,0.087361809,-0.09716571,0.220845,0.725678329,0.107624278,0.227189742,0.336718519,0.890709603
9/7/2021,0.257834149,0.335279989,0.626855,0.839339086,0.123779767,0.194710725,0.311025926,0.855768888
9/8/2021,0.264996275,0.370838984,0.647795,0.866653764,0.145060157,0.267373437,0.402996296,0.809662483
9/9/2021,0.205086727,0.233902999,0.56848,0.816541621,0.180042033,0.212405234,0.334014815,0.827013678
9/10/2021,0.170266761,0.056607364,0.410425,0.809278361,0.033998503,-0.052757646,0.066918519,0.744316922
9/13/2021,0.348426751,0.504549127,0.78472,0.880940108,0.239956634,0.511675628,0.520888889,0.912315013
9/14/2021,0.367665184,1.006391377,0.942335,0.907734759,0.065376945,0.045966497,0.145192593,0.833550736
9/15/2021,0.204160565,0.066020406,0.453225,0.800747494,0.213128311,0.346405381,0.380966667,0.918263466
9/16/2021,0.336439044,0.933243734,0.888245,0.963289061,0.030066682,0.108540607,0.209555556,0.857946341
9/17/2021,0.371572638,0.89226722,0.894215,0.957050157,0.05409058,-0.0427221,0.062814815,0.714613433
9/20/2021,0.306211447,0.575210599,0.72509,0.910413857,0.182085321,0.218450646,0.354385185,0.897350113
9/21/2021,0.184576066,0.020882357,0.39502,0.800272068,0.14446854,0.267722928,0.351944444,0.912833975
9/22/2021,0.313588611,0.467080471,0.71486,0.871642102,0.169418608,0.369872841,0.373611111,0.888915731
9/23/2021,0.295066293,0.276214173,0.60584,0.863358729,0.162428572,0.258033469,0.406403704,0.883150032
9/24/2021,0.401084468,0.982343878,0.933295,0.88355833,0.046922593,-0.024031598,0.095196296,0.756876599
9/27/2021,0.335054102,0.634652091,0.78417,0.910318485,0.179279154,0.291004814,0.393814815,0.85088246
9/28/2021,0.394618334,0.934693126,0.92558,0.968138094,0.111870284,0.096135308,0.221522222,0.880366502
9/29/2021,0.334383708,0.754695003,0.821255,0.957490654,0.132442897,0.213616675,0.289466667,0.89860247
9/30/2021,0.357619632,0.644114774,0.830915,0.90982601,0.169965977,0.4402921,0.4793,0.908010478
10/1/2021,0.376027559,0.840206914,0.900935,0.907483362,0.035472346,-0.04759459,0.06462963,0.699331926
10/4/2021,0.38427005,0.850792326,0.866505,0.937234753,0.182115054,0.204205114,0.337266667,0.84084113
10/5/2021,0.34933668,0.910454038,0.90356,0.941830289,0.106218794,0.188086313,0.283133333,0.86057172
